Rule_name,Group,Rule_category,Type,Origin,Rule_enabled,Response,Creation_date,Modification_date,Rule_ID,uuid
Large Outbound Transfer High Rate of Transfer,"Group ID: 100050, Compliance, Policy",Custom Rule,FLOW,OVERRIDE,false,Dispatch New Event,2019-08-14T19:14:26.797Z,2019-08-14T19:14:26.797Z,134322,445bdfed-ff69-4e09-ae0c-7ec463eb53c9
Large Outbound Transfer Slow Rate of Transfer,"Group ID: 100050, Compliance, Policy",Custom Rule,FLOW,OVERRIDE,false,Dispatch New Event,2019-08-14T19:14:27.215Z,2019-08-14T19:14:27.215Z,134323,b947c410-2350-4355-9320-0fa5232f4afc
Local Flood (TCP),D\DoS,Custom Rule,FLOW,OVERRIDE,false,Dispatch New Event,2019-08-14T19:14:28.021Z,2019-08-14T19:14:28.021Z,134324,f47c5041-8fa0-4fca-93e5-949803f5eb80
Worm Detected (Events),Group ID: 100049,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:14:56.889Z,2019-08-14T19:14:56.889Z,134325,570f3209-1c40-4465-914a-3315f9074270
WormDetection: Successful Connections to the Internet on Common Worm Ports,Group ID: 100049,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:14:57.276Z,2019-08-14T19:14:57.276Z,134326,f1988572-0edb-4b21-bc37-d0af0cec499d
X-Force Premium: Internal Host Communication with Malware URL,Threats,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:14:57.698Z,2019-08-14T19:14:57.698Z,134327,68132f61-67a8-4735-87ae-c835b1619caf
Treat Key Loggers as Offenses,Malware,Custom Rule,EVENT,OVERRIDE,false,,2019-08-14T19:15:27.288Z,2019-08-14T19:15:27.288Z,134328,451f5536-df65-46a8-8f62-87989c947677
RFISI: Internal Communication with a Malware URL,Threats,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:15:56.818Z,2019-08-14T19:15:56.818Z,134329,7d746e18-ae1b-4864-84ca-acdf284f02e1
RFISI: Internal Connection to Address Hosting Malware,Threats,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:15:57.270Z,2019-08-14T19:15:57.270Z,134330,1d6a37ab-5437-4c22-9a93-2e022d10139a
RFISI: Internal Connection with Botnet Command and Control,Threats,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:15:57.695Z,2019-08-14T19:15:57.695Z,134331,62ec009d-a416-4b18-84b3-ee0119ef668d
RFISI: Internal Hosts Communicating with Anonymizer Host,Threats,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:15:58.130Z,2019-08-14T19:15:58.130Z,134332,e21d5a0e-3895-421f-a6c5-0524e1421c22
RFISI: Mail Server Sending Mail to SPAM Servers,Threats,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:15:58.553Z,2019-08-14T19:15:58.553Z,134333,a53c2a9e-d51d-43f4-8375-b9aeaf8dc654
RFISI: Phishing Email sent to Internal Mail Server,Threats,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:15:58.989Z,2019-08-14T19:15:58.989Z,134334,0aeb4304-eeac-40e8-a904-d4af60545b42
Same Threat Detected on Multiple Hosts,Threats,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:15:59.373Z,2019-08-14T19:15:59.373Z,134335,6b7e2895-a98a-486b-b46a-3488efe80456
Same Threat Detected on Multiple Servers,Threats,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:15:59.762Z,2019-08-14T19:15:59.762Z,134336,b2ffa958-3c27-464d-b674-abe6c572f749
Same Threat Detected on Same Host,Threats,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:16:00.186Z,2019-08-14T19:16:00.186Z,134337,ec7a726f-cfee-4db3-9a2f-7488381f11b9
Same Threat Detected on Same Network Different Hosts,Threats,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:16:00.587Z,2019-08-14T19:16:00.587Z,134338,fecdf0c9-1e20-4f67-9286-87488a8c268e
Service DoS Attack Detected,D\DoS,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:16:01.022Z,2019-08-14T19:16:01.022Z,134339,0893d16e-e846-478a-9b00-f29ef6c37e1d
Successful Communication to a Malicious Website,Threats,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:16:01.424Z,2019-08-14T19:16:01.424Z,134340,b9694c34-1e14-4df1-b645-117817272b70
Successful Inbound Connection from a Known Botnet CandC,"Botnet, Threats",Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:16:01.820Z,2019-08-14T19:16:01.820Z,134341,4e1c2801-3759-4e64-a271-51df5f90dacb
Remote: Local P2P Client Connected to more than 100 Servers,"Compliance, Threats",Custom Rule,FLOW,OVERRIDE,false,Dispatch New Event,2019-08-14T19:17:34.627Z,2019-08-14T19:17:34.627Z,134342,be815f89-c825-4917-bf8e-22de8889ee04
Remote: Local P2P Server connected to more than 100 Clients,"Compliance, Threats",Custom Rule,FLOW,OVERRIDE,false,Dispatch New Event,2019-08-14T19:17:35.180Z,2019-08-14T19:17:35.180Z,134343,c3559d8a-5370-4dab-bf86-6e4efafce07d
Remote: Possible Tunneling,"Group ID: 100049, Threats",Custom Rule,FLOW,OVERRIDE,false,Dispatch New Event,2019-08-14T19:17:35.608Z,2019-08-14T19:17:35.608Z,134344,a3269f2a-6299-431e-812e-72bb370029b9
Remote: Remote Desktop Access from the Internet,"Group ID: 100051, Compliance",Custom Rule,FLOW,OVERRIDE,false,Dispatch New Event,2019-08-14T19:17:36.075Z,2019-08-14T19:17:36.075Z,134345,43212255-ad48-4c82-a33e-8926d7616d37
Remote: SMTP Mail Sender,Threats,Custom Rule,FLOW,OVERRIDE,false,Dispatch New Event,2019-08-14T19:17:36.476Z,2019-08-14T19:17:36.476Z,134346,a4502be0-3249-4bec-aee1-e8f43ba5423f
Remote: SSH or Telnet Detected on Non-Standard Port,"Compliance, Threats",Custom Rule,FLOW,OVERRIDE,false,Dispatch New Event,2019-08-14T19:17:36.889Z,2019-08-14T19:17:36.889Z,134347,099be98c-e61b-4f2c-a26d-62488f34c272
Remote: Usenet Usage,Compliance,Custom Rule,FLOW,OVERRIDE,false,Dispatch New Event,2019-08-14T19:17:37.304Z,2019-08-14T19:17:37.304Z,134348,e732979e-319a-407d-b7a1-73e5605fd9e0
Remote: VNC Access from the Internet to a Local Host,"Group ID: 100051, Compliance",Custom Rule,FLOW,OVERRIDE,false,Dispatch New Event,2019-08-14T19:17:37.704Z,2019-08-14T19:17:37.704Z,134349,7b1ca9dd-05e6-432e-addb-880044f0dbfb
Remote Database Scanner,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:18:17.164Z,2019-08-14T19:18:17.164Z,134350,797f68b7-64f5-436e-9ee2-69348b1ec12a
Remote FTP Scanner,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:18:17.639Z,2019-08-14T19:18:17.639Z,134351,2e069479-42f1-41c4-bf9b-64aadd7b0dd8
Remote IRC Server Scanner,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:18:18.058Z,2019-08-14T19:18:18.058Z,134352,7330f8b7-d8a9-4b72-938b-400bcc2c1f41
Remote LDAP Server Scanner,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:18:18.464Z,2019-08-14T19:18:18.464Z,134353,8d5a85c9-3233-4c42-8563-c96046f037db
Remote Proxy Server Scanner,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:18:18.860Z,2019-08-14T19:18:18.860Z,134354,790ceb50-5160-42ad-9197-5a29b177e043
Remote RPC Server Scanner,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:18:19.324Z,2019-08-14T19:18:19.324Z,134355,cae4fa89-b6ef-4528-ba1a-adfec591f1f2
Remote Scanner Detected,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:18:19.733Z,2019-08-14T19:18:19.733Z,134356,91bbd624-4220-44f7-83ed-90bcf6267778
Remote SSH Server Scanner,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:18:20.137Z,2019-08-14T19:18:20.137Z,134357,19daa61b-a8b2-48a1-8f42-0ac211a497ac
Remote Windows Server Scanner,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:18:20.639Z,2019-08-14T19:18:20.639Z,134358,b91d31c0-bddf-43d4-a7db-d81a84a5927e
Remote: Clear Text Application Usage based on Flows,Compliance,Custom Rule,FLOW,OVERRIDE,false,Dispatch New Event,2019-08-14T19:18:21.057Z,2019-08-14T19:18:21.057Z,134359,1609fa90-d817-407f-8f8c-4aae0ab8786d
Remote: Client Based DNS Activity to the Internet,Group ID: 100049,Custom Rule,FLOW,OVERRIDE,false,Dispatch New Event,2019-08-14T19:18:21.461Z,2019-08-14T19:18:21.461Z,134360,ce364bd4-e899-4677-b237-cd3b4af817f7
Remote: Hidden FTP Server,"Compliance, Threats",Custom Rule,FLOW,OVERRIDE,false,Dispatch New Event,2019-08-14T19:18:21.890Z,2019-08-14T19:18:21.890Z,134361,15f86560-e2dc-4006-a2eb-7d8bed3ceec2
Remote: IRC Connections,"Compliance, Botnet",Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:18:22.300Z,2019-08-14T19:18:22.300Z,134362,f498b26e-1dba-4ea8-87c4-27ec1eeee541
Local L2L Database Scanner,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:23:47.399Z,2019-08-14T19:23:47.399Z,134363,f93a1b07-65fd-4713-830b-7b0302fafae4
Local L2L FTP Scanner,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:23:47.909Z,2019-08-14T19:23:47.909Z,134364,60b73966-43ef-4865-81a7-86a80105fe63
Local L2L IRC Server Scanner,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:23:48.352Z,2019-08-14T19:23:48.352Z,134365,58081278-9b79-494b-8c6f-9a86a4f8c5c6
Local L2L LDAP Server Scanner,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:23:48.894Z,2019-08-14T19:23:48.894Z,134366,3ad0a79e-78ef-47fb-81eb-2d4b66d9e16a
Local L2L Scanner Detected,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:23:49.338Z,2019-08-14T19:23:49.338Z,134367,6afa944e-b9f7-4946-a42e-3f72955cc696
Local L2L SSH Server Scanner,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:23:49.836Z,2019-08-14T19:23:49.836Z,134368,097c2fb1-d207-4633-97da-9ec2d6ec042a
Local L2R Database Scanner,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:23:50.274Z,2019-08-14T19:23:50.274Z,134369,5564a941-b985-45b8-bb50-3c5da3f11e2e
Local L2R FTP Scanner,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:23:50.770Z,2019-08-14T19:23:50.770Z,134370,0ce0584a-c75f-44e8-b3f3-bc9602a513b6
Local L2R IRC Server Scanner,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:23:51.200Z,2019-08-14T19:23:51.200Z,134371,0334d925-5b0a-490e-90eb-6639ff3779c5
Local L2R LDAP Server Scanner,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:23:51.623Z,2019-08-14T19:23:51.623Z,134372,d61275f3-e876-4302-8328-5f4a44552674
Local L2R RPC Server Scanner,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:23:52.059Z,2019-08-14T19:23:52.059Z,134373,7476ca4c-09d3-4ccf-b8d1-0f3c3a46f20c
Local L2R Scanner Detected,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:23:52.524Z,2019-08-14T19:23:52.524Z,134374,e52a0cec-3fbc-4f76-819f-ed2b836a152d
Local L2R SSH Server Scanner,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:23:52.964Z,2019-08-14T19:23:52.964Z,134375,3f4dd22b-3230-4f8b-97d4-f812bfa7a3dc
Local L2R Windows Server Scanner,Recon,Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:23:53.400Z,2019-08-14T19:23:53.400Z,134376,4e09f9ed-d90c-40e3-8e3b-56c27e4291b5
Multiple Database Failures Followed by Success,"Group ID: 100051, Compliance",Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:25:36.152Z,2019-08-14T19:25:36.152Z,134377,ef3435d5-c8c5-4b57-84bf-47d1ccf1a50c
Multiple Exploit Types Against Single Destination,"Group ID: 100051, Exploit",Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:25:36.597Z,2019-08-14T19:25:36.597Z,134378,204140a7-ebea-4720-9f07-545191dda49d
Multiple Threats Detected on Same Host,Threats,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:25:37.002Z,2019-08-14T19:25:37.002Z,134379,69aa5354-0ecb-44b1-8c6e-87157f6d7581
Network DoS Attack Detected,D\DoS,Custom Rule,EVENT,OVERRIDE,false,,2019-08-14T19:25:37.408Z,2019-08-14T19:25:37.408Z,134380,13c6fd48-8c5a-494e-ba31-9bdb21463dda
Possible Local IRC Server,"Compliance, Threats",Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:25:37.829Z,2019-08-14T19:25:37.829Z,134381,0f57a6e9-8c77-41d2-b834-c8dd6a34ca3e
Potential Botnet Events Become Offenses,"Botnet, Threats",Custom Rule,EVENT,OVERRIDE,false,,2019-08-14T19:25:38.305Z,2019-08-14T19:25:38.305Z,134382,6125aa5f-8563-4310-b9f3-6ac8e5217521
Potential Connection to a Known Botnet CandC,"Botnet, Threats",Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:25:38.719Z,2019-08-14T19:25:38.719Z,134383,dff0c0b1-81fe-4f8b-8236-cabd94bd7cf3
Potential DDoS Against Single Host (TCP),D\DoS,Custom Rule,FLOW,OVERRIDE,false,Dispatch New Event,2019-08-14T19:25:39.122Z,2019-08-14T19:25:39.122Z,134384,9ccad95d-a290-4954-90b4-7109c584c04b
Local: Hidden FTP Server,"Group ID: 100049, Threats",Custom Rule,FLOW,OVERRIDE,false,Dispatch New Event,2019-08-14T19:26:47.856Z,2019-08-14T19:26:47.856Z,134385,e261a0c5-ff48-4a8e-af41-e33019cf627f
Local: SSH or Telnet Detected on Non-Standard Port,"Group ID: 100049, Threats",Custom Rule,FLOW,OVERRIDE,false,Dispatch New Event,2019-08-14T19:26:48.326Z,2019-08-14T19:26:48.326Z,134386,1812fcf7-b545-45a5-943f-1e8f8c8496dd
Login Successful After Scan Attempt,"Group ID: 100051, Authentication",Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-14T19:26:48.777Z,2019-08-14T19:26:48.777Z,134387,e0f429f4-64bc-4ccc-9081-b30b9c0c205a
Malware or Virus Clean Failed,Malware,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-14T19:26:49.213Z,2019-08-14T19:26:49.213Z,134388,5e8f638a-2801-4ccd-96d4-e97d3c01fc82
Anomaly: Excessive Firewall Denies from a Local Host across multiple Local Hosts,"Group ID: 100049, Anomaly, Recon, Tenaris, Fravega",Custom Rule,EVENT,USER,false,Dispatch New Event,2019-08-14T20:00:27.198Z,2020-04-02T21:01:23.978Z,134389,77226f93-69fb-4974-8fa1-5c9b57d60745
Anomaly: Excessive Firewall Denies from multiple Local Hosts to a single Internet destination,"Produccion, Tenaris, ALL, Fravega, Techint, Virutex",Custom Rule,EVENT,USER,true,Dispatch New Event,2019-08-14T20:09:15.626Z,2021-08-03T21:35:30.881Z,134390,088085b1-afd7-4e75-a469-49b5f1062a8c
Anomaly: Excessive Firewall Denies from a Local Host to multiple Internet destinations,"Produccion, Tenaris, ALL, Fravega, Superveille, Techint, Virutex",Custom Rule,EVENT,USER,true,Dispatch New Event,2019-08-14T20:11:53.410Z,2021-08-26T20:56:04.659Z,134391,3d7fdaa2-a884-493a-92f6-3ba30885ef2d
Anomaly: Excessive Firewall Accepts from a Local Host to multiple Internet destinations,"Produccion, Tenaris, ALL, Fravega, Superveille, Techint, Virutex",Custom Rule,EVENT,USER,true,Dispatch New Event,2019-08-14T20:14:54.612Z,2022-01-14T13:53:22.618Z,134392,ff6531b1-22e1-4856-8548-6aeeaa8a0f00
Threats: Same Non-Blocked IPS signature targeting multiple Local Hosts,"Produccion, Tenaris, NSM - IPS, Arcor, Fravega, MediaMonk, Nacion Servicios, Techint",Custom Rule,EVENT,USER,true,Dispatch New Event,2019-08-14T20:35:06.176Z,2022-03-11T16:26:38.960Z,134393,2e049729-5794-443e-85c4-c06af5ef8b0e
Threats: Detected In-Browser Cryptojacking based on Loaded Javascript File Name,"Produccion, Tenaris, ALL",Custom Rule,EVENT,USER,true,Dispatch New Event,2019-08-14T20:56:38.160Z,2020-07-22T01:54:16.731Z,134394,ea965ecc-0c2a-42a9-aa38-426b3751cab1
Login Failure to Disabled Account,"Group ID: 100048, Authentication",Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-15T14:10:44.974Z,2019-08-15T14:10:44.974Z,134396,1f9227be-70a6-418f-bc5b-8e988ff54a0c
Login Failure to Expired Account,"Group ID: 100048, Authentication",Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-15T14:10:45.609Z,2019-08-15T14:10:45.609Z,134397,329a62cb-ed9a-4dc9-9d84-22d4e26315d8
Login Failures Followed By Success to the same Destination IP,"Group ID: 100051, Authentication",Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-15T14:10:46.707Z,2019-08-15T14:10:46.707Z,134399,d0234279-97a4-4483-b00f-eb924e588da5
Login Failures Followed By Success to the same Username,"Group ID: 100051, Authentication",Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-15T14:10:47.161Z,2019-08-15T14:10:47.161Z,134400,8bffbc25-034a-4350-8aa6-aab8bcc68da7
Multiple Login Failures for Single Username,"Authentication, Recon",Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-15T14:13:29.016Z,2019-08-15T14:13:29.016Z,134410,ef83189e-4e50-4f0b-a2e1-356291d7dc4f
Multiple Login Failures to the Same Destination,"Authentication, Recon",Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-15T14:13:29.707Z,2019-08-15T14:13:29.707Z,134411,4ce58424-1198-4385-9072-1c666403926f
Authentication: Non-Windows Multiple Login Failures for Single Username,"Produccion, Tenaris, ALL, Fravega",Custom Rule,EVENT,USER,false,Dispatch New Event,2019-08-15T15:14:12.086Z,2021-02-26T20:10:54.566Z,134412,cf454eb9-8388-4178-9cdf-c2651558a9b7
Authentication: Non-Windows Multiple Login Failures to the Same Destination IP and different Username,,Custom Rule,EVENT,USER,false,Dispatch New Event,2019-08-15T15:16:58.508Z,2020-04-11T22:51:04.585Z,134413,506d6afa-32cf-4e70-91d6-e6121ce146ee
Authentication: Non-Windows Multiple Login Failures from the Same Source IP and different Username,"Produccion, Tenaris, ALL, Fravega",Custom Rule,EVENT,USER,false,Dispatch New Event,2019-08-15T15:21:24.330Z,2021-02-26T20:11:06.037Z,134414,2fb76050-07ac-48a5-94e8-15f74d479823
Authentication: Windows Multiple Login failures to an account with revoked credentials,"Windows - Casos, Windows Login, San Cristobal, Superveille",Custom Rule,EVENT,USER,true,Dispatch New Event,2019-08-15T16:11:00.534Z,2021-09-24T13:28:34.486Z,134415,10fed54a-0975-41d0-b5f2-a0b4e6aea85e
Authentication: Windows Multiple Login failures to an inexistent account,,Custom Rule,EVENT,USER,false,Dispatch New Event,2019-08-15T16:33:54.736Z,2020-07-22T07:41:56.787Z,134416,ff21dfdb-08df-4f15-8abc-55a824bd6761
Alignet - Excessive Firewall Accepts Across Multiple Hosts,"Anomaly, Recon",Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-15T19:13:45.059Z,2019-08-15T19:13:45.059Z,134418,b3d3eeb7-a4a6-4ca4-b85c-c2d0e5e0273b
Alignet - Excessive Firewall Denies across Multiple Hosts from a Local Host,Recon,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-15T19:13:45.721Z,2019-08-15T19:13:45.721Z,134419,56c53c16-b8a2-49db-856d-63abf0adf2f0
Alignet - Excessive Firewall Denies Between 2 Hosts,"Anomaly, Category Definitions",Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-15T19:13:46.247Z,2019-08-15T19:13:46.247Z,134420,6e18cd17-12ce-4e09-be81-339f586d5923
Authentication: Login Failures Followed By Success for the same Username and Source IP,"Group ID: 100051, Authentication, Recon",Custom Rule,EVENT,USER,false,Dispatch New Event,2019-08-15T19:46:53.043Z,2020-04-02T21:02:46.544Z,134421,afa56d10-9e7a-4c4d-b80c-45d9b6c08504
Possible Local Worm Detected,Group ID: 100049,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-15T20:11:43.253Z,2019-08-15T20:11:43.253Z,134422,49043128-f7b6-45ce-a30c-efe52481a441
Threat Intel: Local WAN IP is blacklisted by a Threat Intelligence DB,"Produccion, Tenaris, ALL, Fravega, Superveille, Techint, Virutex",Custom Rule,COMMON,USER,false,Dispatch New Event,2019-08-15T20:16:59.121Z,2021-12-14T22:15:30.408Z,134423,863397f7-e835-4b5b-aedf-88617eb59131
Local host on Botnet CandC List (DST),"Botnet, Threats",Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-15T20:25:03.237Z,2019-08-15T20:25:03.237Z,134424,db1bddfd-04c4-485b-8f86-650eecd1f53c
Local host on Botnet CandC List (SRC),"Botnet, Threats",Custom Rule,COMMON,OVERRIDE,false,Dispatch New Event,2019-08-15T20:25:03.731Z,2019-08-15T20:25:03.731Z,134425,08c8bb70-3320-4e31-a722-b2356325af74
Local Mass Mailing Host Detected,Group ID: 100049,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-15T20:25:04.326Z,2019-08-15T20:25:04.326Z,134426,c7b3d517-a5ef-4e8d-a8e5-9c9ce1d7a75c
Monitoreo de comportamiento,Tenaris,Custom Rule,OFFENSE,USER,false,,2019-08-15T20:29:22.533Z,2019-08-15T20:44:15.942Z,134428,0ee29ffe-671d-42b6-b9bd-7dfba4ab12ad
Login Failures Followed By Success from the same Source IP to same Destination IP,"Group ID: 100051, Group ID: 100050, Authentication",Custom Rule,EVENT,OVERRIDE,false,,2019-08-15T20:41:11.140Z,2019-08-15T20:41:11.140Z,134430,d200f505-2db3-4e93-958f-83c82d06d839
Multiple Login Failures from the Same Source,"Group ID: 100051, Authentication, Recon",Custom Rule,EVENT,OVERRIDE,false,,2019-08-15T20:43:35.911Z,2020-04-04T01:02:22.992Z,134431,433df0c7-50ff-4704-bc61-751fb7ed94ee
Monitoreo IP 200.76.180.187,Tenaris,Custom Rule,EVENT,USER,false,"Dispatch New Event, Email to soc_alerts@base4sec.com",2019-08-15T20:49:15.863Z,2019-08-26T19:44:00.431Z,134432,1820d4d9-5d46-49e8-b12e-b6beb4220d8a
Threats: Multiple Non-Blocked IPS signatures from same Source IP targeting a single Destination IP,,Custom Rule,EVENT,USER,false,Dispatch New Event,2019-08-16T13:31:20.562Z,2019-08-18T18:46:04.776Z,134433,f8e2126b-b68c-4f9c-84e3-c3b64de7dac5
_Availability: Device has stopped sending events,"System, Produccion, Tenaris, BCI, Arcor, Nacion Servicios, Randstad, Superveille, Techint, Virutex",Custom Rule,EVENT,USER,true,Dispatch New Event,2019-08-16T14:03:21.994Z,2022-02-04T22:17:53.817Z,134434,724bcec6-ff28-41aa-98bf-b3472cf4de4d
Device Stopped Sending Events,System,Custom Rule,EVENT,OVERRIDE,false,Dispatch New Event,2019-08-16T14:03:39.774Z,2020-04-03T19:12:02.944Z,134435,1985b311-cdd4-44d8-958d-6c4f0082e117
Threat Intel: Multiple internal communications to Cryptocurrency mining URL from same Source IP,"Produccion, Tenaris, ALL, Fravega, Virutex",Custom Rule,EVENT,USER,false,Dispatch New Event,2019-08-16T16:49:31.744Z,2021-04-09T22:08:01.775Z,134444,008fa5c6-3a9f-4034-873a-9366c6338395
